file_name,organism,url,database,path,refseq_category,assembly_accession,bioproject,biosample,taxid,infraspecific_name,version_status,release_type,genome_rep,seq_rel_date,submitter
GCF_016592575.1_genomic_refseq.fna.gz,GCF_016592575.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/592/575/GCF_016592575.1_ASM1659257v1/GCF_016592575.1_ASM1659257v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016592575.1,PRJNA224116,SAMD00052586,981385,strain=AC55,latest,Major,Full,09/12/20,"Department of Subsurface Geobiological Analysis and Research, Japan Agency for Marine-Earth Science and Technology"
GCF_016592595.1_genomic_refseq.fna.gz,GCF_016592595.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/592/595/GCF_016592595.1_ASM1659259v1/GCF_016592595.1_ASM1659259v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016592595.1,PRJNA224116,SAMD00067080,1235283,na,latest,Major,Full,09/12/20,Japan Agency for Marine-Earth Science and Technology
GCF_016592615.1_genomic_refseq.fna.gz,GCF_016592615.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/592/615/GCF_016592615.1_ASM1659261v1/GCF_016592615.1_ASM1659261v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016592615.1,PRJNA224116,SAMD00067081,1235284,strain=JTNG4,latest,Major,Full,09/12/20,Japan Agency for Marine-Earth Science and Technology
GCF_016599835.1_genomic_refseq.fna.gz,GCF_016599835.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/599/835/GCF_016599835.1_ASM1659983v1/GCF_016599835.1_ASM1659983v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016599835.1,PRJNA224116,SAMN16357200,1756149,strain=FDAARGOS_1031,latest,Major,Full,11/01/21,US Food and Drug Administration
GCF_016638705.1_genomic_refseq.fna.gz,GCF_016638705.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/638/705/GCF_016638705.1_ASM1663870v1/GCF_016638705.1_ASM1663870v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016638705.1,PRJNA224116,SAMN12084234,2590012,strain=FJAT-51161,latest,Major,Full,14/01/21,Fujian Academy of Agricultural Sciences
GCF_016647595.1_genomic_refseq.fna.gz,GCF_016647595.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/595/GCF_016647595.1_ASM1664759v1/GCF_016647595.1_ASM1664759v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016647595.1,PRJNA224116,SAMN15678306,227945,strain=Kx293C1,latest,Major,Full,15/01/21,North Carolina State University
GCF_016696765.1_genomic_refseq.fna.gz,GCF_016696765.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/696/765/GCF_016696765.1_ASM1669676v1/GCF_016696765.1_ASM1669676v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016696765.1,PRJNA224116,SAMN16911579,1796652,strain=YL45,latest,Major,Full,19/01/21,Institut Pasteur
GCF_016724805.1_genomic_refseq.fna.gz,GCF_016724805.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/724/805/GCF_016724805.1_ASM1672480v1/GCF_016724805.1_ASM1672480v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016724805.1,PRJNA224116,SAMN16357328,40545,strain=FDAARGOS_1159,latest,Major,Full,20/01/21,US Food and Drug Administration
GCF_016728785.1_genomic_refseq.fna.gz,GCF_016728785.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/728/785/GCF_016728785.1_ASM1672878v1/GCF_016728785.1_ASM1672878v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016728785.1,PRJNA224116,SAMN16357274,1547,strain=FDAARGOS_1105,latest,Major,Full,20/01/21,US Food and Drug Administration
GCF_016728825.1_genomic_refseq.fna.gz,GCF_016728825.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/728/825/GCF_016728825.1_ASM1672882v1/GCF_016728825.1_ASM1672882v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016728825.1,PRJNA224116,SAMN16357260,85698,strain=FDAARGOS_1091,latest,Major,Full,20/01/21,US Food and Drug Administration
GCF_016747875.1_genomic_refseq.fna.gz,GCF_016747875.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/747/875/GCF_016747875.1_ASM1674787v1/GCF_016747875.1_ASM1674787v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016747875.1,PRJNA224116,SAMN17307726,83771,strain=ASCUSBF53,latest,Major,Full,25/01/21,Ascus Biosciences
GCF_016765655.2_genomic_refseq.fna.gz,GCF_016765655.2,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/765/655/GCF_016765655.2_ASM1676565v2/GCF_016765655.2_ASM1676565v2_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016765655.2,PRJNA224116,SAMN17313770,1789672,strain=KEMB 2255-438,latest,Major,Full,09/11/21,Changwon National University
GCF_016767175.1_genomic_refseq.fna.gz,GCF_016767175.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/767/175/GCF_016767175.1_ASM1676717v1/GCF_016767175.1_ASM1676717v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016767175.1,PRJNA224116,SAMN17377608,1278232,strain=KD-1,latest,Major,Full,28/01/21,"Biogas Institute of Ministry of Agriculture, China"
GCF_016772275.1_genomic_refseq.fna.gz,GCF_016772275.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/772/275/GCF_016772275.1_ASM1677227v1/GCF_016772275.1_ASM1677227v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016772275.1,PRJNA224116,SAMN16955019,1476025,strain=JCM 19841,latest,Major,Full,29/01/21,Max Rubner-Institut
GCF_016801025.1_genomic_refseq.fna.gz,GCF_016801025.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/801/025/GCF_016801025.1_ASM1680102v1/GCF_016801025.1_ASM1680102v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016801025.1,PRJNA224116,SAMN17574782,1335043,strain=J5-3,latest,Major,Full,02/02/21,Academy of National Food and Strategic Reserves Administration
GCF_016806125.1_genomic_refseq.fna.gz,GCF_016806125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/806/125/GCF_016806125.1_ASM1680612v1/GCF_016806125.1_ASM1680612v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016806125.1,PRJNA224116,SAMN13555366,1943633,strain=C31,latest,Major,Full,03/02/21,"First Institute of Oceanography, MNR"
GCF_016807805.1_genomic_refseq.fna.gz,GCF_016807805.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/807/805/GCF_016807805.1_ASM1680780v1/GCF_016807805.1_ASM1680780v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016807805.1,PRJNA224116,SAMN10992855,2528964,strain=YN2,latest,Major,Full,04/02/21,Harbin Institute of Technology
GCF_016858125.1_genomic_refseq.fna.gz,GCF_016858125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/858/125/GCF_016858125.1_ASM1685812v1/GCF_016858125.1_ASM1685812v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016858125.1,PRJNA224116,SAMN16756644,404405,strain=DSM 18626,latest,Major,Full,09/02/21,Louisiana State University
GCF_016865425.1_genomic_refseq.fna.gz,GCF_016865425.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/865/425/GCF_016865425.1_ASM1686542v1/GCF_016865425.1_ASM1686542v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016865425.1,PRJNA224116,SAMD00219688,227318,strain=NBRC 105041,latest,Major,Full,12/01/21,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)"
GCF_016894325.1_genomic_refseq.fna.gz,GCF_016894325.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/894/325/GCF_016894325.1_ASM1689432v1/GCF_016894325.1_ASM1689432v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016894325.1,PRJNA224116,SAMN17734508,37930,strain=R912,latest,Major,Full,16/02/21,Shandong First Medical University
GCF_016904155.1_genomic_refseq.fna.gz,GCF_016904155.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/904/155/GCF_016904155.1_ASM1690415v1/GCF_016904155.1_ASM1690415v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016904155.1,PRJNA224116,SAMN16357481,410072,strain=FDAARGOS_1339,latest,Major,Full,17/02/21,US Food and Drug Administration
GCF_016925655.1_genomic_refseq.fna.gz,GCF_016925655.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/925/655/GCF_016925655.1_ASM1692565v1/GCF_016925655.1_ASM1692565v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_016925655.1,PRJNA224116,SAMN16125023,2055955,strain=SS-21NJ,latest,Major,Full,24/02/21,Nanjing Institute of Environmental Sciences
GCF_017068375.1_genomic_refseq.fna.gz,GCF_017068375.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/068/375/GCF_017068375.1_ASM1706837v1/GCF_017068375.1_ASM1706837v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017068375.1,PRJNA224116,SAMN17840531,99653,strain=R85,latest,Major,Full,28/02/21,Ordiamur
GCF_017161365.1_genomic_refseq.fna.gz,GCF_017161365.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/161/365/GCF_017161365.1_ASM1716136v1/GCF_017161365.1_ASM1716136v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017161365.1,PRJNA224116,SAMN08177665,2006,strain=ZC4,latest,Major,Full,03/03/21,Microbial diversity studies of the Sao Paulo Zoo
GCF_017161425.1_genomic_refseq.fna.gz,GCF_017161425.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/161/425/GCF_017161425.1_ASM1716142v1/GCF_017161425.1_ASM1716142v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017161425.1,PRJNA224116,SAMN17980852,2029849,strain=RMAR8-3,latest,Major,Full,03/03/21,Chung-Ang university
GCF_017352235.1_genomic_refseq.fna.gz,GCF_017352235.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/352/235/GCF_017352235.1_ASM1735223v1/GCF_017352235.1_ASM1735223v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017352235.1,PRJNA224116,SAMN18175053,738,strain=YHP1818,latest,Major,Full,14/03/21,Henan Agricultural University
GCF_017357445.1_genomic_refseq.fna.gz,GCF_017357445.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/357/445/GCF_017357445.1_ASM1735744v1/GCF_017357445.1_ASM1735744v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017357445.1,PRJNA224116,SAMN04508133,37931,strain=DnL1-1,latest,Major,Full,16/03/21,Biology Institute of Shandong Academy of Sciences
GCF_017377395.1_genomic_refseq.fna.gz,GCF_017377395.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/377/395/GCF_017377395.1_ASM1737739v1/GCF_017377395.1_ASM1737739v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017377395.1,PRJNA224116,SAMN15947215,45655,strain=4be13,latest,Major,Full,17/03/21,Carl von Ossietzky University of Oldenburg
GCF_017607425.1_genomic_refseq.fna.gz,GCF_017607425.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/607/425/GCF_017607425.1_ASM1760742v1/GCF_017607425.1_ASM1760742v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017607425.1,PRJNA224116,SAMN15053340,160791,strain=MPO218,latest,Major,Full,29/03/21,Centro Andaluz de Biologia del Desarrollo (UPO-CSIC-JA)
GCF_017751145.1_genomic_refseq.fna.gz,GCF_017751145.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/751/145/GCF_017751145.1_ASM1775114v1/GCF_017751145.1_ASM1775114v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017751145.1,PRJNA224116,SAMN13386518,2682810,strain=NS-1,latest,Major,Full,05/04/21,chinese academy of sciences
GCF_017792025.1_genomic_refseq.fna.gz,GCF_017792025.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/792/025/GCF_017792025.1_ASM1779202v1/GCF_017792025.1_ASM1779202v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017792025.1,PRJNA224116,SAMN10762404,2729421,strain=DP4-553-S,latest,Major,Full,06/04/21,China University of Geosciences (Wuhan)
GCF_017795125.1_genomic_refseq.fna.gz,GCF_017795125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/795/125/GCF_017795125.1_ASM1779512v1/GCF_017795125.1_ASM1779512v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017795125.1,PRJNA224116,SAMN14492344,1461694,na,latest,Major,Full,06/04/21,American Museum of Natural History
GCF_017815515.1_genomic_refseq.fna.gz,GCF_017815515.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/815/515/GCF_017815515.1_ASM1781551v1/GCF_017815515.1_ASM1781551v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017815515.1,PRJNA224116,SAMN18559412,1701758,strain=KCTC 42087,latest,Major,Full,07/04/21,"Third Institute of Oceanography, Ministry of Natural Resources"
GCF_017894385.1_genomic_refseq.fna.gz,GCF_017894385.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/894/385/GCF_017894385.1_ASM1789438v1/GCF_017894385.1_ASM1789438v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017894385.1,PRJNA224116,SAMN15491725,76116,strain=ToN1,latest,Major,Full,09/04/21,General and Molecular Microbiology
GCF_017909455.1_genomic_refseq.fna.gz,GCF_017909455.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/909/455/GCF_017909455.1_ASM1790945v1/GCF_017909455.1_ASM1790945v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017909455.1,PRJNA224116,SAMN17166486,138532,strain=BRIP:70614,latest,Major,Full,12/04/21,University of Southern Queensland
GCF_017945865.1_genomic_refseq.fna.gz,GCF_017945865.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/945/865/GCF_017945865.1_ASM1794586v1/GCF_017945865.1_ASM1794586v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_017945865.1,PRJNA224116,SAMN18523082,2682776,strain=zg-886,latest,Major,Full,14/04/21,China CDC
GCF_018075365.1_genomic_refseq.fna.gz,GCF_018075365.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/075/365/GCF_018075365.1_ASM1807536v1/GCF_018075365.1_ASM1807536v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018075365.1,PRJNA224116,SAMN18714440,1473,strain=DSM 26,latest,Major,Full,19/04/21,Shanghai Ocean university
GCF_018138105.1_genomic_refseq.fna.gz,GCF_018138105.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/138/105/GCF_018138105.1_ASM1813810v1/GCF_018138105.1_ASM1813810v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018138105.1,PRJNA224116,SAMN18739337,359,strain=A4,latest,Major,Full,24/04/21,Academia Sinica
GCF_018140635.1_genomic_refseq.fna.gz,GCF_018140635.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/140/635/GCF_018140635.1_ASM1814063v1/GCF_018140635.1_ASM1814063v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018140635.1,PRJNA224116,SAMN18751769,39488,strain=EHAL,latest,Major,Full,26/04/21,Pendulum Therapeutics
GCF_018141405.1_genomic_refseq.fna.gz,GCF_018141405.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/405/GCF_018141405.1_ASM1814140v1/GCF_018141405.1_ASM1814140v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018141405.1,PRJNA224116,SAMN14689429,1734049,strain=3B,latest,Major,Full,27/04/21,"Mediterranean Institute of Oceanography (MIO), UMR 7294"
GCF_018141445.1_genomic_refseq.fna.gz,GCF_018141445.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/445/GCF_018141445.1_ASM1814144v1/GCF_018141445.1_ASM1814144v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018141445.1,PRJNA224116,SAMN14689427,1348613,strain=FatNI3,latest,Major,Full,27/04/21,"Mediterranean Institute of Oceanography (MIO), UMR 7294"
GCF_018282095.1_genomic_refseq.fna.gz,GCF_018282095.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/282/095/GCF_018282095.1_ASM1828209v1/GCF_018282095.1_ASM1828209v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018282095.1,PRJNA224116,SAMN18957917,1898042,strain=Ab134,latest,Major,Full,05/05/21,University of Illinois at Chicago
GCF_018292125.1_genomic_refseq.fna.gz,GCF_018292125.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/292/125/GCF_018292125.1_ASM1829212v1/GCF_018292125.1_ASM1829212v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018292125.1,PRJNA224116,SAMN16451184,246787,strain=CL06T03C01,latest,Major,Full,06/05/21,Brigham & Women's Hospital
GCF_018324255.1_genomic_refseq.fna.gz,GCF_018324255.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/324/255/GCF_018324255.1_ASM1832425v1/GCF_018324255.1_ASM1832425v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018324255.1,PRJNA224116,SAMD00219692,338584,strain=NBRC 101157,latest,Major,Full,01/04/21,"Biological Resource Center, National Institute of Technology and Evaluation (NBRC)"
GCF_018324385.1_genomic_refseq.fna.gz,GCF_018324385.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/324/385/GCF_018324385.1_ASM1832438v1/GCF_018324385.1_ASM1832438v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018324385.1,PRJNA224116,SAMD00161215,1682490,strain=An22,latest,Major,Full,16/03/21,Nagoya University
GCF_018326425.1_genomic_refseq.fna.gz,GCF_018326425.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/326/425/GCF_018326425.1_ASM1832642v1/GCF_018326425.1_ASM1832642v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018326425.1,PRJNA224116,SAMD00292782,1125966,strain=JIR-001,latest,Major,Full,30/04/21,"Department of Bacteriology, Graduate School of Medicine, Osaka City University"
GCF_018398935.1_genomic_refseq.fna.gz,GCF_018398935.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/398/935/GCF_018398935.1_ASM1839893v1/GCF_018398935.1_ASM1839893v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018398935.1,PRJNA224116,SAMN19114640,1123043,strain=SP2T,latest,Major,Full,19/05/21,"Institute of Bioengineering, Research Center of Biotechnology of RAS"
GCF_018406465.1_genomic_refseq.fna.gz,GCF_018406465.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/406/465/GCF_018406465.1_ASM1840646v1/GCF_018406465.1_ASM1840646v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018406465.1,PRJNA224116,SAMD00283801,1796635,strain=3BBH23,latest,Major,Full,16/03/21,"Laboratory for Microbiome Sciences, Center for Integrative Medical Sciences, RIKEN"
GCF_018408575.1_genomic_refseq.fna.gz,GCF_018408575.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/408/575/GCF_018408575.1_ASM1840857v1/GCF_018408575.1_ASM1840857v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018408575.1,PRJNA224116,SAMD00239551,2714355,strain=MM50,latest,Major,Full,12/04/21,"RIKEN Baton Zone Program, Benno Laboratory"
GCF_018408705.1_genomic_refseq.fna.gz,GCF_018408705.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/408/705/GCF_018408705.1_ASM1840870v1/GCF_018408705.1_ASM1840870v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018408705.1,PRJNA224116,SAMD00239552,2714358,strain=MM59,latest,Major,Full,12/04/21,"RIKEN Baton Zone Program, Benno Laboratory"
GCF_018604145.1_genomic_refseq.fna.gz,GCF_018604145.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/604/145/GCF_018604145.1_ASM1860414v1/GCF_018604145.1_ASM1860414v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018604145.1,PRJNA224116,SAMN19292341,171404,strain=HCL2020,latest,Major,Full,01/06/21,Southern University of Science and Technology
GCF_018604565.1_genomic_refseq.fna.gz,GCF_018604565.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/604/565/GCF_018604565.1_ASM1860456v1/GCF_018604565.1_ASM1860456v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018604565.1,PRJNA224116,SAMN19315242,41170,strain=SI17,latest,Major,Full,01/06/21,Institute of Fruit Tree Research
GCF_018736045.1_genomic_refseq.fna.gz,GCF_018736045.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/736/045/GCF_018736045.1_ASM1873604v1/GCF_018736045.1_ASM1873604v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018736045.1,PRJNA224116,SAMN19416144,367791,strain=NBRC:100898,latest,Major,Full,07/06/21,National Glycoengineering Research Center
GCF_018802645.1_genomic_refseq.fna.gz,GCF_018802645.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/802/645/GCF_018802645.1_ASM1880264v1/GCF_018802645.1_ASM1880264v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018802645.1,PRJNA224116,SAMN17600800,400061,strain=BCRC 80531,latest,Major,Full,09/06/21,National Cheng Kung University Hospital
GCF_018866245.1_genomic_refseq.fna.gz,GCF_018866245.1,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/866/245/GCF_018866245.1_ASM1886624v1/GCF_018866245.1_ASM1886624v1_cds_from_genomic.fna.gz,refseq,/Users/sofiaradrizzani/Documents/Scripts/Fivecodons/Data/all_genomes/bacteria_CDS,representative genome,GCF_018866245.1,PRJNA224116,SAMN19513401,2068655,strain=JN500902,latest,Major,Full,14/06/21,Jiangnan University
